0 10.6
5 10.8444
10 11.2977
15 12.1688
20 13.6666
25 16
30 19.3577
35 23.8483
40 29.56
45 36.5811
50 45
55 54.6838
60 64.6147
65 73.5537
70 80.2618
75 83.5
80 82.4175
85 77.7161
90 70.486
95 61.8173
100 52.8
105 44.3583
110 36.7528
115 30.0782
120 24.429
125 19.9
130 16.5332
135 14.1606
140 12.5613
145 11.5147
150 10.8
155 10.2267
160 9.72494
165 9.25475
170 8.77637
175 8.25
180 7.64538
185 6.9705
190 6.24294
195 5.48025
