1.000000e-01 	 3.000000e+00 	 3.001666e+00 	3.001666e+00 
5.000000e-02 	 3.000000e+00 	 3.000417e+00 	3.000417e+00 
2.500000e-02 	 3.000000e+00 	 3.000104e+00 	3.000104e+00 
1.250000e-02 	 3.000000e+00 	 3.000026e+00 	3.000026e+00 
6.250000e-03 	 3.000000e+00 	 3.000007e+00 	3.000007e+00 
3.125000e-03 	 3.000000e+00 	 3.000002e+00 	3.000002e+00 
1.562500e-03 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
7.812500e-04 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
3.906250e-04 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
1.953125e-04 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
9.765625e-05 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
4.882813e-05 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
2.441406e-05 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
1.220703e-05 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
6.103516e-06 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
3.051758e-06 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
1.525879e-06 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
7.629395e-07 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
3.814697e-07 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
1.907349e-07 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
9.536743e-08 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
4.768372e-08 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
2.384186e-08 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
1.192093e-08 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
5.960464e-09 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
2.980232e-09 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
1.490116e-09 	 3.000000e+00 	 3.000000e+00 	3.000000e+00 
7.450581e-10 	 3.000000e+00 	 3.000002e+00 	3.000001e+00 
3.725290e-10 	 3.000000e+00 	 3.000002e+00 	3.000002e+00 
1.862645e-10 	 3.000000e+00 	 3.000002e+00 	2.999997e+00 
9.313226e-11 	 3.000000e+00 	 2.999992e+00 	2.999992e+00 
4.656613e-11 	 3.000000e+00 	 3.000031e+00 	3.000011e+00 
2.328306e-11 	 3.000000e+00 	 3.000031e+00 	3.000031e+00 
1.164153e-11 	 3.000000e+00 	 3.000031e+00 	2.999954e+00 
5.820766e-12 	 3.000000e+00 	 2.999878e+00 	2.999878e+00 
2.910383e-12 	 3.000000e+00 	 3.000488e+00 	3.000183e+00 
1.455192e-12 	 3.000000e+00 	 3.000488e+00 	3.000488e+00 
7.275958e-13 	 3.000000e+00 	 3.000488e+00 	2.999268e+00 
3.637979e-13 	 3.000000e+00 	 2.998047e+00 	2.998047e+00 
1.818989e-13 	 3.000000e+00 	 3.007812e+00 	3.002930e+00 
9.094947e-14 	 3.000000e+00 	 3.007812e+00 	3.007812e+00 
4.547474e-14 	 3.000000e+00 	 3.007812e+00 	2.988281e+00 
2.273737e-14 	 3.000000e+00 	 2.968750e+00 	2.968750e+00 
1.136868e-14 	 3.000000e+00 	 3.125000e+00 	3.046875e+00 
5.684342e-15 	 3.000000e+00 	 3.125000e+00 	3.125000e+00 
2.842171e-15 	 3.000000e+00 	 3.125000e+00 	2.812500e+00 
1.421085e-15 	 3.000000e+00 	 2.500000e+00 	2.500000e+00 
7.105427e-16 	 3.000000e+00 	 5.000000e+00 	3.750000e+00 
3.552714e-16 	 3.000000e+00 	 5.000000e+00 	5.000000e+00 
1.776357e-16 	 3.000000e+00 	 0.000000e+00 	0.000000e+00 
8.881784e-17 	 3.000000e+00 	 0.000000e+00 	0.000000e+00 
4.440892e-17 	 3.000000e+00 	 0.000000e+00 	0.000000e+00 
2.220446e-17 	 3.000000e+00 	 0.000000e+00 	0.000000e+00 
1.110223e-17 	 3.000000e+00 	 0.000000e+00 	0.000000e+00 
