0.000000, 0.430354, 0.360708 
0.250000, 0.370409, 0.310464 
0.500000, 0.318814, 0.267219 
0.750000, 0.274406, 0.229998 
1.000000, 0.236183, 0.197961 
1.250000, 0.203285, 0.170386 
1.500000, 0.176022, 0.149081 
1.750000, 0.237231, 0.298715 
1.868846, 0.331644, 0.426054 
1.900924, 0.416872, 0.502100 
1.919231, 0.509800, 0.602727 
1.934843, 0.603471, 0.697142 
1.948149, 0.693792, 0.784114 
1.959606, 0.791577, 0.889362 
1.971064, 0.880698, 0.969819 
1.980973, 0.972483, 1.064268 
1.990882, 1.065292, 1.158100 
2.000791, 1.157412, 1.249533 
2.010700, 1.247150, 1.336889 
2.020609, 1.332917, 1.418683 
2.030518, 1.413305, 1.493693 
2.040427, 1.487155, 1.561005 
2.050336, 1.553599, 1.620043 
2.060245, 1.612081, 1.670563 
2.070154, 1.662358, 1.712634 
2.080063, 1.704476, 1.746594 
2.089972, 1.738736, 1.772997 
2.099881, 1.765645, 1.792554 
2.109790, 1.785858, 1.806071 
2.119699, 1.800126, 1.814394 
2.129608, 1.809243, 1.818359 
2.139517, 1.813999, 1.818755 
2.149426, 1.815148, 1.816298 
2.159335, 1.813382, 1.811615 
2.169244, 1.809310, 1.805238 
2.179153, 1.803457, 1.797604 
2.189062, 1.796260, 1.789064 
2.198971, 1.788075, 1.779889 
2.208880, 1.779180, 1.770286 
2.218790, 1.769794, 1.760408 
2.228699, 1.760079, 1.750364 
2.238608, 1.750156, 1.740232 
2.248517, 1.740111, 1.730065 
2.258426, 1.730005, 1.719899 
2.268335, 1.719880, 1.709755 
2.278244, 1.709765, 1.699650 
2.288153, 1.699678, 1.689591 
2.298062, 1.689631, 1.679584 
2.307971, 1.679632, 1.669633 
2.317880, 1.669685, 1.659738 
2.327789, 1.659793, 1.649900 
2.337698, 1.649957, 1.640121 
2.347607, 1.640178, 1.630399 
2.357516, 1.630456, 1.620734 
2.367425, 1.620791, 1.611127 
2.377334, 1.611184, 1.601576 
2.387243, 1.601633, 1.592083 
2.397152, 1.592139, 1.582645 
2.407061, 1.582701, 1.573263 
2.416970, 1.573319, 1.563938 
2.426879, 1.563993, 1.554667 
2.436788, 1.554722, 1.545451 
2.446697, 1.545506, 1.536290 
2.456606, 1.536345, 1.527183 
2.466515, 1.527238, 1.518130 
2.476425, 1.518184, 1.509131 
2.486334, 1.509185, 1.500185 
2.496243, 1.500239, 1.491293 
2.506152, 1.491346, 1.482453 
2.516061, 1.482505, 1.473665 
2.525970, 1.473717, 1.464929 
2.535879, 1.464981, 1.456246 
2.545788, 1.456297, 1.447613 
2.555697, 1.447665, 1.439032 
2.565606, 1.439083, 1.430502 
2.575515, 1.430553, 1.422022 
2.585424, 1.422073, 1.413593 
2.595333, 1.413643, 1.405213 
2.605242, 1.405263, 1.396883 
2.615151, 1.396933, 1.388603 
2.625060, 1.388652, 1.380372 
2.634969, 1.380421, 1.372189 
2.644878, 1.372238, 1.364055 
2.654787, 1.364104, 1.355969 
2.664696, 1.356018, 1.347931 
2.674605, 1.347979, 1.339941 
2.684514, 1.339989, 1.331998 
2.694423, 1.332046, 1.324102 
2.704332, 1.324150, 1.316253 
2.714241, 1.316300, 1.308451 
2.724150, 1.308498, 1.300695 
2.734059, 1.300741, 1.292985 
2.743969, 1.293031, 1.285320 
2.753878, 1.285366, 1.277701 
2.763787, 1.277746, 1.270127 
2.773696, 1.270172, 1.262598 
2.783605, 1.262643, 1.255114 
2.793514, 1.255158, 1.247674 
2.803423, 1.247718, 1.240278 
2.813332, 1.240322, 1.232925 
2.823241, 1.232969, 1.225617 
2.833150, 1.225661, 1.218352 
2.843059, 1.218395, 1.211130 
2.852968, 1.211173, 1.203950 
2.862877, 1.203993, 1.196814 
2.872786, 1.196856, 1.189719 
2.882695, 1.189761, 1.182667 
2.892604, 1.182709, 1.175656 
2.902513, 1.175698, 1.168687 
2.912422, 1.168729, 1.161759 
2.922331, 1.161801, 1.154873 
2.932240, 1.154914, 1.148027 
2.942149, 1.148068, 1.141222 
2.952058, 1.141262, 1.134457 
2.961967, 1.134497, 1.127732 
2.971876, 1.127772, 1.121047 
2.981785, 1.121087, 1.114402 
2.991694, 1.114441, 1.107796 
3.001603, 1.107835, 1.101229 
3.011513, 1.101268, 1.094701 
3.021422, 1.094740, 1.088212 
3.031331, 1.088251, 1.081761 
3.041240, 1.081800, 1.075349 
3.051149, 1.075387, 1.068974 
3.061058, 1.069012, 1.062638 
3.070967, 1.062676, 1.056339 
3.080876, 1.056376, 1.050077 
3.090785, 1.050114, 1.043852 
3.100694, 1.043889, 1.037665 
3.110603, 1.037701, 1.031513 
3.120512, 1.031550, 1.025399 
3.130421, 1.025435, 1.019321 
3.140330, 1.019357, 1.013278 
3.150239, 1.013314, 1.007272 
3.160148, 1.007308, 1.001301 
3.170057, 1.001336, 0.995365 
3.179966, 0.995401, 0.989465 
3.189875, 0.989500, 0.983600 
3.199784, 0.983635, 0.977769 
3.209693, 0.977804, 0.971973 
3.219602, 0.972008, 0.966211 
3.229511, 0.966246, 0.960484 
3.239420, 0.960518, 0.954790 
3.249329, 0.954824, 0.949131 
3.259238, 0.949164, 0.943504 
3.269147, 0.943538, 0.937912 
3.279057, 0.937945, 0.932352 
3.288966, 0.932385, 0.926825 
3.298875, 0.926858, 0.921331 
3.308784, 0.921364, 0.915870 
3.318693, 0.915902, 0.910440 
3.328602, 0.910473, 0.905044 
3.338511, 0.905076, 0.899679 
3.348420, 0.899711, 0.894346 
3.358329, 0.894377, 0.889044 
3.368238, 0.889076, 0.883774 
3.378147, 0.883805, 0.878535 
3.388056, 0.878566, 0.873327 
3.397965, 0.873359, 0.868151 
3.407874, 0.868181, 0.863004 
3.417783, 0.863035, 0.857889 
3.427692, 0.857919, 0.852803 
3.437601, 0.852834, 0.847748 
3.447510, 0.847778, 0.842723 
3.457419, 0.842753, 0.837727 
3.467328, 0.837757, 0.832761 
3.477237, 0.832791, 0.827825 
3.487146, 0.827854, 0.822918 
3.497055, 0.822947, 0.818040 
3.506964, 0.818069, 0.813191 
3.516873, 0.813220, 0.808370 
3.526782, 0.808399, 0.803578 
3.536692, 0.803607, 0.798815 
3.546601, 0.798843, 0.794080 
3.556510, 0.794108, 0.789373 
3.566419, 0.789401, 0.784693 
3.576328, 0.784721, 0.780042 
3.586237, 0.780070, 0.775418 
3.596146, 0.775445, 0.770821 
3.606055, 0.770849, 0.766252 
3.615964, 0.766279, 0.761710 
3.625873, 0.761737, 0.757195 
3.635782, 0.757222, 0.752706 
3.645691, 0.752733, 0.748244 
3.655600, 0.748271, 0.743809 
3.665509, 0.743835, 0.739400 
3.675418, 0.739426, 0.735017 
3.685327, 0.735043, 0.730660 
3.695236, 0.730686, 0.726329 
3.705145, 0.726354, 0.722023 
3.715054, 0.722049, 0.717743 
3.724963, 0.717769, 0.713488 
3.734872, 0.713514, 0.709259 
3.744781, 0.709284, 0.705055 
3.754690, 0.705080, 0.700875 
3.764599, 0.700900, 0.696721 
3.774508, 0.696745, 0.692591 
3.784417, 0.692615, 0.688485 
3.794326, 0.688510, 0.684404 
3.804236, 0.684428, 0.680347 
3.814145, 0.680371, 0.676314 
3.824054, 0.676338, 0.672305 
3.833963, 0.672329, 0.668320 
3.843872, 0.668343, 0.664358 
3.853781, 0.664382, 0.660420 
3.863690, 0.660443, 0.656505 
3.873599, 0.656528, 0.652613 
3.883508, 0.652637, 0.648745 
3.893417, 0.648768, 0.644899 
3.903326, 0.644922, 0.641076 
3.913235, 0.641099, 0.637276 
3.923144, 0.637299, 0.633499 
3.933053, 0.633521, 0.629743 
3.942962, 0.629766, 0.626010 
3.952871, 0.626033, 0.622300 
3.962780, 0.622322, 0.618611 
3.972689, 0.618633, 0.614944 
3.982598, 0.614966, 0.611298 
3.992507, 0.611320, 0.607675 
4.002416, 0.607696, 0.604073 
4.012325, 0.604094, 0.600492 
4.022234, 0.600513, 0.596932 
4.032143, 0.596953, 0.593394 
4.042052, 0.593415, 0.589876 
4.051961, 0.589897, 0.586380 
4.061870, 0.586400, 0.582904 
4.071780, 0.582924, 0.579448 
4.081689, 0.579469, 0.576013 
4.091598, 0.576034, 0.572599 
4.101507, 0.572619, 0.569205 
4.111416, 0.569225, 0.565831 
4.121325, 0.565851, 0.562476 
4.131234, 0.562496, 0.559142 
4.141143, 0.559162, 0.555828 
4.151052, 0.555848, 0.552533 
4.160961, 0.552553, 0.549258 
4.170870, 0.549277, 0.546002 
4.180779, 0.546021, 0.542765 
4.190688, 0.542784, 0.539548 
4.200597, 0.539567, 0.536349 
4.210506, 0.536369, 0.533170 
4.220415, 0.533189, 0.530010 
4.230324, 0.530028, 0.526868 
4.240233, 0.526887, 0.523745 
4.250142, 0.523763, 0.520640 
4.260051, 0.520659, 0.517554 
4.269960, 0.517572, 0.514486 
4.279869, 0.514504, 0.511436 
4.289778, 0.511454, 0.508404 
4.299687, 0.508422, 0.505391 
4.309596, 0.505409, 0.502395 
4.319505, 0.502413, 0.499417 
4.329415, 0.499434, 0.496456 
4.339324, 0.496474, 0.493513 
4.349233, 0.493531, 0.490588 
4.359142, 0.490605, 0.487680 
4.369051, 0.487697, 0.484789 
4.378960, 0.484806, 0.481915 
4.388869, 0.481932, 0.479059 
4.398778, 0.479076, 0.476219 
4.408687, 0.476236, 0.473396 
4.418596, 0.473413, 0.470590 
4.428505, 0.470606, 0.467800 
4.438414, 0.467817, 0.465027 
4.448323, 0.465044, 0.462271 
4.458232, 0.462287, 0.459530 
4.468141, 0.459547, 0.456806 
4.478050, 0.456823, 0.454098 
4.487959, 0.454115, 0.451407 
4.497868, 0.451423, 0.448731 
4.507777, 0.448747, 0.446071 
4.517686, 0.446087, 0.443427 
4.527595, 0.443442, 0.440798 
4.537504, 0.440814, 0.438185 
4.547413, 0.438201, 0.435588 
4.557322, 0.435603, 0.433006 
4.567231, 0.433021, 0.430439 
4.577140, 0.430454, 0.427887 
4.587049, 0.427903, 0.425351 
4.596959, 0.425366, 0.422830 
4.606868, 0.422845, 0.420323 
4.616777, 0.420338, 0.417831 
4.626686, 0.417846, 0.415355 
4.636595, 0.415369, 0.412893 
4.646504, 0.412907, 0.410445 
4.656413, 0.410460, 0.408012 
4.666322, 0.408026, 0.405593 
4.676231, 0.405608, 0.403189 
4.686140, 0.403203, 0.400799 
4.696049, 0.400813, 0.398423 
4.705958, 0.398437, 0.396061 
4.715867, 0.396076, 0.393714 
4.725776, 0.393728, 0.391380 
4.735685, 0.391394, 0.389060 
4.745594, 0.389074, 0.386754 
4.755503, 0.386767, 0.384461 
4.765412, 0.384475, 0.382182 
4.775321, 0.382196, 0.379916 
4.785230, 0.379930, 0.377664 
4.795139, 0.377678, 0.375426 
4.805048, 0.375439, 0.373200 
4.814957, 0.373214, 0.370988 
4.824866, 0.371001, 0.368789 
4.834775, 0.368802, 0.366603 
4.844684, 0.366616, 0.364430 
4.854593, 0.364443, 0.362269 
4.864503, 0.362282, 0.360122 
4.874412, 0.360135, 0.357987 
4.884321, 0.358000, 0.355865 
4.894230, 0.355878, 0.353756 
4.904139, 0.353768, 0.351659 
4.914048, 0.351671, 0.349574 
4.923957, 0.349587, 0.347502 
4.933866, 0.347514, 0.345442 
4.943775, 0.345454, 0.343394 
4.953684, 0.343406, 0.341359 
4.963593, 0.341371, 0.339335 
4.973502, 0.339347, 0.337324 
4.983411, 0.337336, 0.335324 
4.993320, 0.335336, 0.333336 
5.003229, 0.333348, 0.331360 
5.013138, 0.331372, 0.329396 
5.023047, 0.329408, 0.327444 
5.032956, 0.327455, 0.325503 
5.042865, 0.325514, 0.323573 
5.052774, 0.323585, 0.321655 
5.062683, 0.321666, 0.319748 
5.072592, 0.319760, 0.317853 
5.082501, 0.317864, 0.315969 
5.092410, 0.315980, 0.314096 
5.102319, 0.314107, 0.312234 
5.112228, 0.312245, 0.310383 
5.122138, 0.310394, 0.308543 
5.132047, 0.308554, 0.306714 
5.141956, 0.306725, 0.304896 
5.151865, 0.304907, 0.303089 
5.161774, 0.303099, 0.301292 
5.171683, 0.301303, 0.299506 
5.181592, 0.299517, 0.297731 
5.191501, 0.297741, 0.295966 
5.201410, 0.295976, 0.294211 
5.211319, 0.294222, 0.292467 
5.221228, 0.292478, 0.290734 
5.231137, 0.290744, 0.289010 
5.241046, 0.289020, 0.287297 
5.250955, 0.287307, 0.285594 
5.260864, 0.285604, 0.283901 
5.270773, 0.283911, 0.282218 
5.280682, 0.282228, 0.280545 
5.290591, 0.280555, 0.278882 
5.300500, 0.278892, 0.277229 
5.310409, 0.277239, 0.275586 
5.320318, 0.275595, 0.273952 
5.330227, 0.273962, 0.272328 
5.340136, 0.272338, 0.270714 
5.350045, 0.270723, 0.269109 
5.359954, 0.269119, 0.267514 
5.369863, 0.267523, 0.265928 
5.379772, 0.265938, 0.264352 
5.389682, 0.264361, 0.262785 
5.399591, 0.262794, 0.261227 
5.409500, 0.261236, 0.259679 
5.419409, 0.259688, 0.258139 
5.429318, 0.258148, 0.256609 
5.439227, 0.256618, 0.255088 
5.449136, 0.255097, 0.253576 
5.459045, 0.253585, 0.252073 
5.468954, 0.252082, 0.250578 
5.478863, 0.250587, 0.249093 
5.488772, 0.249102, 0.247616 
5.498681, 0.247625, 0.246149 
5.508590, 0.246157, 0.244690 
5.518499, 0.244698, 0.243239 
5.528408, 0.243248, 0.241797 
5.538317, 0.241806, 0.240364 
5.548226, 0.240372, 0.238939 
5.558135, 0.238948, 0.237523 
5.568044, 0.237531, 0.236115 
5.577953, 0.236123, 0.234715 
5.587862, 0.234723, 0.233324 
5.597771, 0.233332, 0.231941 
5.607680, 0.231949, 0.230566 
5.617589, 0.230574, 0.229199 
5.627498, 0.229207, 0.227840 
5.637407, 0.227848, 0.226490 
5.647316, 0.226498, 0.225147 
5.657226, 0.225155, 0.223813 
5.667135, 0.223820, 0.222486 
5.677044, 0.222494, 0.221167 
5.686953, 0.221175, 0.219856 
5.696862, 0.219864, 0.218553 
5.706771, 0.218560, 0.217257 
5.716680, 0.217265, 0.215969 
5.726589, 0.215977, 0.214689 
5.736498, 0.214697, 0.213416 
5.746407, 0.213424, 0.212151 
5.756316, 0.212159, 0.210894 
5.766225, 0.210901, 0.209644 
5.776134, 0.209651, 0.208401 
5.786043, 0.208408, 0.207166 
5.795952, 0.207173, 0.205938 
5.805861, 0.205945, 0.204717 
5.815770, 0.204724, 0.203503 
5.825679, 0.203511, 0.202297 
5.835588, 0.202304, 0.201098 
5.845497, 0.201105, 0.199906 
5.855406, 0.199913, 0.198721 
5.865315, 0.198728, 0.197543 
5.875224, 0.197550, 0.196372 
5.885133, 0.196379, 0.195208 
5.895042, 0.195215, 0.194051 
5.904951, 0.194057, 0.192900 
5.914860, 0.192907, 0.191757 
5.924770, 0.191764, 0.190620 
5.934679, 0.190627, 0.189490 
5.944588, 0.189497, 0.188367 
5.954497, 0.188374, 0.187250 
5.964406, 0.187257, 0.186140 
5.974315, 0.186147, 0.185037 
5.984224, 0.185043, 0.183940 
5.994133, 0.183947, 0.182850 
6.004042, 0.182856, 0.181766 
6.013951, 0.181772, 0.180688 
6.023860, 0.180695, 0.179617 
6.033769, 0.179624, 0.178553 
6.043678, 0.178559, 0.177494 
6.053587, 0.177500, 0.176442 
6.063496, 0.176448, 0.175396 
6.073405, 0.175402, 0.174356 
6.083314, 0.174363, 0.173323 
6.093223, 0.173329, 0.172295 
6.103132, 0.172301, 0.171274 
6.113041, 0.171280, 0.170259 
6.122950, 0.170265, 0.169250 
6.132859, 0.169256, 0.168246 
6.142768, 0.168252, 0.167249 
6.152677, 0.167255, 0.166257 
6.162586, 0.166263, 0.165272 
6.172495, 0.165278, 0.164292 
6.182405, 0.164298, 0.163318 
6.192314, 0.163324, 0.162350 
6.202223, 0.162356, 0.161388 
6.212132, 0.161394, 0.160431 
6.222041, 0.160437, 0.159480 
6.231950, 0.159486, 0.158535 
6.241859, 0.158540, 0.157595 
6.251768, 0.157601, 0.156661 
6.261677, 0.156666, 0.155732 
6.271586, 0.155738, 0.154809 
6.281495, 0.154815, 0.153891 
6.291404, 0.153897, 0.152979 
6.301313, 0.152985, 0.152072 
6.311222, 0.152078, 0.151171 
6.321131, 0.151176, 0.150275 
6.331040, 0.150280, 0.149384 
6.340949, 0.149389, 0.148498 
6.350858, 0.148504, 0.147618 
6.360767, 0.147623, 0.146743 
6.370676, 0.146748, 0.145873 
6.380585, 0.145878, 0.145009 
6.390494, 0.145014, 0.144149 
6.400403, 0.144154, 0.143295 
6.410312, 0.143300, 0.142445 
6.420221, 0.142450, 0.141601 
6.430130, 0.141606, 0.140761 
