0.0243902 0.215879 
0.0487805 -0.322234 
0.0731707 -0.426697 
0.097561 -0.528657 
0.121951 -0.627515 
0.146341 -0.72269 
0.170732 -0.813623 
0.195122 -0.899783 
0.219512 0.980662 
0.243902 1.05579 
0.268293 -1.12471 
0.292683 1.18704 
0.317073 1.2424 
0.341463 -1.29047 
0.365854 -1.33097 
0.390244 1.36366 
0.414634 1.38835 
0.439024 1.40488 
0.463415 1.41318 
0.487805 1.41318 
0.512195 -1.40488 
0.536585 -1.38835 
0.560976 1.36366 
0.585366 1.33097 
0.609756 1.29047 
0.634146 1.2424 
0.658537 -1.18704 
0.682927 -1.12471 
0.707317 -1.05579 
0.731707 0.980662 
0.756098 -0.899783 
0.780488 -0.813623 
0.804878 -0.72269 
0.829268 0.627515 
0.853659 0.528657 
0.878049 -0.426697 
0.902439 0.322234 
0.926829 0.215879 
0.95122 0.108257 
