0.00156006 0.0138621 
0.00312012 0.0207928 
0.00468019 0.0277229 
0.00624025 0.0346524 
0.00780031 -0.0415811 
0.00936037 -0.0485087 
0.0109204 -0.0554352 
0.0124805 0.0623603 
0.0140406 -0.069284 
0.0156006 0.076206 
0.0171607 0.0831262 
0.0187207 0.0900443 
0.0202808 -0.0969603 
0.0218409 0.103874 
0.0234009 0.110785 
0.024961 -0.117694 
0.0265211 0.124599 
0.0280811 0.131502 
0.0296412 0.138402 
0.0312012 -0.145298 
0.0327613 -0.152191 
0.0343214 -0.15908 
0.0358814 0.165965 
0.0374415 -0.172846 
0.0390016 0.179723 
0.0405616 0.186596 
0.0421217 0.193464 
0.0436817 -0.200328 
0.0452418 0.207187 
0.0468019 -0.214041 
0.0483619 -0.220889 
0.049922 0.227733 
0.0514821 0.234571 
0.0530421 0.241403 
0.0546022 -0.24823 
0.0561622 0.25505 
0.0577223 -0.261865 
0.0592824 0.268673 
0.0608424 -0.275474 
0.0624025 -0.28227 
0.0639626 -0.289058 
0.0655226 0.295839 
0.0670827 -0.302613 
0.0686427 -0.30938 
0.0702028 0.31614 
0.0717629 -0.322892 
0.0733229 -0.329636 
0.074883 -0.336372 
0.0764431 0.343101 
0.0780031 0.349821 
0.0795632 0.356532 
0.0811232 -0.363235 
0.0826833 0.369929 
0.0842434 0.376615 
0.0858034 0.383291 
0.0873635 -0.389958 
0.0889236 0.396616 
0.0904836 -0.403264 
0.0920437 -0.409903 
0.0936037 -0.416531 
0.0951638 -0.42315 
0.0967239 -0.429759 
0.0982839 -0.436357 
0.099844 -0.442944 
0.101404 0.449522 
0.102964 0.456088 
0.104524 -0.462643 
0.106084 -0.469187 
0.107644 0.47572 
0.109204 0.482242 
0.110764 0.488752 
0.112324 -0.49525 
0.113885 -0.501736 
0.115445 -0.508211 
0.117005 0.514673 
0.118565 0.521122 
0.120125 0.527559 
0.121685 0.533984 
0.123245 -0.540396 
0.124805 -0.546794 
0.126365 0.55318 
0.127925 -0.559552 
0.129485 -0.565911 
0.131045 -0.572256 
0.132605 -0.578588 
0.134165 0.584905 
0.135725 -0.591209 
0.137285 -0.597498 
0.138846 0.603773 
0.140406 0.610033 
0.141966 -0.616279 
0.143526 -0.62251 
0.145086 0.628726 
0.146646 0.634927 
0.148206 -0.641113 
0.149766 0.647283 
0.151326 -0.653438 
0.152886 0.659577 
0.154446 0.6657 
0.156006 -0.671808 
0.157566 -0.677899 
