0.00311526 0.0276797 
0.00623053 -0.0415163 
0.00934579 -0.0553489 
0.0124611 0.0691762 
0.0155763 0.0829968 
0.0186916 -0.0968095 
0.0218069 0.110613 
0.0249221 -0.124406 
0.0280374 0.138187 
0.0311526 -0.151954 
0.0342679 -0.165708 
0.0373832 0.179445 
0.0404984 -0.193165 
0.0436137 -0.206866 
0.046729 0.220548 
0.0498442 0.234209 
0.0529595 -0.247847 
0.0560748 0.261461 
0.05919 0.275051 
0.0623053 -0.288614 
0.0654206 -0.302149 
0.0685358 -0.315656 
0.0716511 0.329132 
0.0747664 -0.342577 
0.0778816 0.355989 
0.0809969 0.369367 
0.0841121 0.382709 
0.0872274 0.396015 
0.0903427 -0.409283 
0.0934579 0.422511 
0.0965732 -0.435699 
0.0996885 0.448846 
0.102804 0.461949 
0.105919 0.475009 
0.109034 0.488022 
0.11215 0.500989 
0.115265 0.513908 
0.11838 0.526778 
0.121495 0.539597 
0.124611 -0.552365 
0.127726 0.56508 
0.130841 -0.57774 
0.133956 0.590345 
0.137072 0.602894 
0.140187 -0.615385 
0.143302 -0.627817 
0.146417 0.640189 
0.149533 0.6525 
0.152648 -0.664748 
0.155763 0.676932 
0.158879 0.689052 
0.161994 0.701105 
0.165109 -0.713092 
0.168224 0.72501 
0.17134 -0.736858 
0.174455 -0.748636 
0.17757 -0.760343 
0.180685 0.771976 
0.183801 0.783536 
0.186916 -0.79502 
0.190031 0.806429 
0.193146 0.81776 
0.196262 -0.829013 
0.199377 -0.840186 
0.202492 0.851279 
0.205607 0.862291 
0.208723 -0.873219 
0.211838 0.884065 
0.214953 -0.894825 
0.218069 -0.9055 
0.221184 0.916088 
0.224299 0.926588 
0.227414 -0.937 
0.23053 -0.947322 
0.233645 -0.957553 
0.23676 -0.967692 
0.239875 0.977739 
0.242991 -0.987692 
0.246106 0.99755 
0.249221 -1.00731 
0.252336 -1.01698 
0.255452 1.02655 
0.258567 -1.03602 
0.261682 1.04539 
0.264798 -1.05466 
0.267913 -1.06383 
0.271028 -1.0729 
0.274143 -1.08187 
0.277259 -1.09073 
0.280374 -1.09949 
0.283489 -1.10814 
0.286604 -1.11668 
0.28972 1.12512 
0.292835 -1.13345 
0.29595 1.14168 
0.299065 -1.14979 
0.302181 -1.15779 
0.305296 -1.16569 
0.308411 -1.17347 
0.311526 1.18114 
0.314642 1.18869 
0.317757 1.19613 
0.320872 1.20346 
0.323988 -1.21067 
0.327103 -1.21777 
0.330218 1.22474 
0.333333 1.23161 
0.336449 1.23835 
0.339564 -1.24498 
0.342679 1.25148 
0.345794 1.25787 
0.34891 1.26413 
0.352025 -1.27028 
0.35514 1.2763 
0.358255 1.2822 
0.361371 1.28798 
0.364486 -1.29363 
0.367601 -1.29916 
0.370717 -1.30457 
0.373832 1.30985 
0.376947 1.315 
0.380062 -1.32003 
0.383178 -1.32494 
0.386293 1.32971 
0.389408 -1.33436 
0.392523 1.33888 
0.395639 -1.34328 
0.398754 1.34754 
0.401869 -1.35168 
0.404984 1.35568 
0.4081 -1.35956 
0.411215 1.3633 
0.41433 1.36692 
0.417445 -1.3704 
0.420561 -1.37375 
0.423676 -1.37697 
0.426791 -1.38006 
0.429907 -1.38302 
0.433022 1.38585 
0.436137 -1.38854 
0.439252 -1.3911 
0.442368 -1.39352 
0.445483 1.39581 
0.448598 -1.39797 
0.451713 -1.4 
0.454829 1.40189 
0.457944 -1.40364 
0.461059 1.40527 
0.464174 1.40675 
0.46729 -1.40811 
0.470405 1.40932 
0.47352 1.41041 
0.476636 -1.41135 
0.479751 -1.41217 
0.482866 1.41284 
0.485981 -1.41338 
0.489097 1.41379 
0.492212 -1.41406 
0.495327 1.4142 
0.498442 -1.4142 
0.501558 -1.41406 
0.504673 -1.41379 
0.507788 -1.41338 
0.510903 1.41284 
0.514019 -1.41217 
0.517134 -1.41135 
0.520249 -1.41041 
0.523364 1.40932 
0.52648 -1.40811 
0.529595 1.40675 
0.53271 -1.40527 
0.535826 -1.40364 
0.538941 -1.40189 
0.542056 -1.4 
0.545171 -1.39797 
0.548287 -1.39581 
0.551402 1.39352 
0.554517 1.3911 
0.557632 1.38854 
0.560748 1.38585 
0.563863 1.38302 
0.566978 1.38006 
0.570093 -1.37697 
0.573209 -1.37375 
0.576324 -1.3704 
0.579439 -1.36692 
0.582555 -1.3633 
0.58567 1.35956 
0.588785 -1.35568 
0.5919 1.35168 
0.595016 1.34754 
0.598131 1.34328 
0.601246 1.33888 
0.604361 -1.33436 
0.607477 1.32971 
