0.00621118 0.0551771 
0.0124224 0.0827394 
0.0186335 0.11027 
0.0248447 -0.137759 
0.0310559 -0.165195 
0.0372671 -0.192569 
0.0434783 0.219869 
0.0496894 -0.247085 
0.0559006 -0.274208 
0.0621118 0.301226 
0.068323 -0.328129 
0.0745342 -0.354907 
0.0807453 0.38155 
0.0869565 -0.408048 
0.0931677 -0.434391 
0.0993789 0.460568 
0.10559 0.48657 
0.111801 0.512386 
0.118012 0.538008 
0.124224 -0.563424 
0.130435 -0.588626 
0.136646 -0.613604 
0.142857 -0.638349 
0.149068 -0.66285 
0.15528 -0.687099 
0.161491 0.711086 
0.167702 -0.734803 
0.173913 0.758239 
0.180124 -0.781388 
0.186335 -0.804238 
0.192547 0.826783 
0.198758 0.849012 
0.204969 -0.870918 
0.21118 0.892493 
0.217391 -0.913728 
0.223602 -0.934615 
0.229814 0.955146 
0.236025 -0.975314 
0.242236 0.99511 
0.248447 -1.01453 
0.254658 -1.03356 
0.26087 1.0522 
0.267081 -1.07043 
0.273292 -1.08826 
0.279503 -1.10568 
0.285714 1.12267 
0.291925 -1.13924 
0.298137 -1.15537 
0.304348 -1.17106 
0.310559 1.18631 
0.31677 -1.20111 
0.322981 1.21544 
0.329193 1.22932 
0.335404 1.24273 
0.341615 -1.25566 
0.347826 -1.26812 
0.354037 -1.28009 
0.360248 1.29157 
0.36646 1.30257 
0.372671 1.31307 
0.378882 -1.32306 
0.385093 -1.33256 
0.391304 1.34155 
0.397516 -1.35002 
0.403727 1.35798 
0.409938 -1.36543 
0.416149 -1.37235 
0.42236 1.37876 
0.428571 -1.38463 
0.434783 1.38998 
0.440994 1.39481 
0.447205 -1.3991 
0.453416 -1.40285 
0.459627 -1.40608 
0.465839 -1.40877 
0.47205 -1.41092 
0.478261 -1.41253 
0.484472 1.41361 
0.490683 1.41415 
0.496894 -1.41415 
0.503106 1.41361 
0.509317 -1.41253 
0.515528 1.41092 
0.521739 -1.40877 
0.52795 -1.40608 
0.534161 -1.40285 
0.540373 -1.3991 
0.546584 1.39481 
0.552795 -1.38998 
0.559006 1.38463 
0.565217 1.37876 
0.571429 -1.37235 
0.57764 1.36543 
0.583851 -1.35798 
0.590062 1.35002 
0.596273 1.34155 
0.602484 -1.33256 
0.608696 1.32306 
0.614907 1.31307 
0.621118 -1.30257 
0.627329 -1.29157 
0.63354 1.28009 
0.639752 1.26812 
0.645963 -1.25566 
0.652174 1.24273 
0.658385 -1.22932 
0.664596 1.21544 
0.670807 -1.20111 
0.677019 -1.18631 
0.68323 -1.17106 
0.689441 -1.15537 
0.695652 1.13924 
0.701863 -1.12267 
0.708075 1.10568 
0.714286 1.08826 
0.720497 -1.07043 
0.726708 1.0522 
0.732919 -1.03356 
0.73913 -1.01453 
0.745342 0.99511 
0.751553 0.975314 
0.757764 0.955146 
0.763975 -0.934615 
0.770186 0.913728 
0.776398 -0.892493 
0.782609 0.870918 
0.78882 0.849012 
0.795031 -0.826783 
0.801242 0.804238 
0.807453 0.781388 
0.813665 0.758239 
0.819876 0.734803 
0.826087 0.711086 
0.832298 -0.687099 
0.838509 -0.66285 
0.84472 0.638349 
0.850932 0.613604 
0.857143 0.588626 
0.863354 -0.563424 
0.869565 0.538008 
0.875776 -0.512386 
0.881988 0.48657 
0.888199 0.460568 
0.89441 0.434391 
0.900621 0.408048 
0.906832 0.38155 
0.913043 0.354907 
0.919255 0.328129 
0.925466 0.301226 
0.931677 0.274208 
0.937888 0.247085 
0.944099 0.219869 
0.950311 0.192569 
0.956522 0.165195 
0.962733 -0.137759 
0.968944 -0.11027 
0.975155 -0.0827394 
0.981366 0.0551771 
0.987578 0.0275938 
