0.00078064 -0.00693656 
0.00156128 -0.0104048 
0.00234192 -0.0138729 
0.00312256 -0.017341 
0.0039032 0.020809 
0.00468384 0.0242769 
0.00546448 0.0277446 
0.00624512 -0.0312121 
0.00702576 -0.0346795 
0.0078064 -0.0381466 
0.00858704 0.0416135 
0.00936768 -0.0450802 
0.0101483 -0.0485466 
0.010929 0.0520127 
0.0117096 0.0554784 
0.0124902 0.0589439 
0.0132709 -0.062409 
0.0140515 -0.0658737 
0.0148322 -0.069338 
0.0156128 0.072802 
0.0163934 -0.0762654 
0.0171741 0.0797284 
0.0179547 -0.083191 
0.0187354 -0.086653 
0.019516 0.0901145 
0.0202966 0.0935755 
0.0210773 0.0970359 
0.0218579 0.100496 
0.0226386 0.103955 
0.0234192 0.107414 
0.0241998 -0.110871 
0.0249805 -0.114329 
0.0257611 -0.117785 
0.0265418 -0.121241 
0.0273224 -0.124696 
0.028103 0.128151 
0.0288837 0.131604 
0.0296643 0.135057 
0.030445 -0.138509 
0.0312256 0.141961 
0.0320062 0.145411 
0.0327869 -0.14886 
0.0335675 0.152309 
0.0343482 -0.155757 
0.0351288 -0.159203 
0.0359094 -0.162649 
0.0366901 -0.166094 
0.0374707 -0.169538 
0.0382514 -0.17298 
0.039032 0.176422 
0.0398126 -0.179863 
0.0405933 0.183302 
0.0413739 -0.186741 
0.0421546 0.190178 
0.0429352 -0.193614 
0.0437158 -0.197049 
0.0444965 0.200483 
0.0452771 0.203916 
0.0460578 -0.207347 
0.0468384 -0.210778 
0.047619 -0.214207 
0.0483997 0.217634 
0.0491803 -0.22106 
0.049961 -0.224485 
0.0507416 -0.227909 
0.0515222 0.231331 
0.0523029 0.234752 
0.0530835 -0.238172 
0.0538642 -0.24159 
0.0546448 -0.245006 
0.0554254 0.248421 
0.0562061 0.251835 
0.0569867 0.255247 
0.0577674 -0.258658 
0.058548 -0.262067 
0.0593286 0.265474 
0.0601093 -0.26888 
0.0608899 0.272284 
0.0616706 -0.275687 
0.0624512 -0.279088 
0.0632319 0.282487 
0.0640125 -0.285884 
0.0647931 -0.28928 
0.0655738 -0.292674 
0.0663544 0.296067 
0.0671351 0.299457 
0.0679157 0.302846 
0.0686963 0.306233 
0.069477 -0.309618 
0.0702576 0.313001 
0.0710383 0.316383 
0.0718189 -0.319762 
0.0725995 -0.323139 
0.0733802 -0.326515 
0.0741608 0.329889 
0.0749415 0.33326 
0.0757221 0.33663 
0.0765027 0.339997 
0.0772834 -0.343363 
0.078064 -0.346726 
0.0788447 0.350088 
0.0796253 -0.353447 
0.0804059 0.356804 
0.0811866 0.360159 
0.0819672 0.363512 
0.0827479 -0.366863 
0.0835285 -0.370211 
0.0843091 -0.373558 
0.0850898 -0.376902 
0.0858704 -0.380243 
0.0866511 -0.383583 
0.0874317 0.38692 
0.0882123 -0.390255 
0.088993 0.393587 
0.0897736 -0.396917 
0.0905543 -0.400245 
0.0913349 0.40357 
0.0921155 -0.406893 
0.0928962 -0.410213 
0.0936768 0.413531 
0.0944575 0.416847 
0.0952381 0.42016 
0.0960187 0.42347 
0.0967994 -0.426778 
0.09758 0.430083 
0.0983607 -0.433386 
0.0991413 -0.436686 
0.0999219 0.439984 
0.100703 -0.443278 
0.101483 -0.446571 
0.102264 -0.44986 
0.103044 0.453147 
0.103825 0.456431 
0.104606 -0.459712 
0.105386 -0.462991 
0.106167 0.466267 
0.106948 -0.46954 
0.107728 -0.47281 
0.108509 0.476077 
0.10929 0.479341 
0.11007 -0.482603 
0.110851 0.485862 
0.111632 -0.489117 
0.112412 0.49237 
0.113193 -0.49562 
0.113973 -0.498867 
0.114754 -0.502111 
0.115535 -0.505351 
0.116315 -0.508589 
0.117096 0.511824 
0.117877 0.515056 
0.118657 0.518284 
0.119438 0.52151 
0.120219 -0.524732 
0.120999 -0.527951 
0.12178 -0.531167 
0.12256 -0.53438 
0.123341 0.537589 
0.124122 -0.540796 
0.124902 0.543999 
0.125683 -0.547198 
0.126464 0.550395 
0.127244 0.553588 
0.128025 -0.556778 
0.128806 0.559964 
0.129586 -0.563148 
0.130367 -0.566327 
0.131148 -0.569504 
0.131928 -0.572677 
0.132709 -0.575846 
0.133489 0.579012 
0.13427 -0.582175 
0.135051 -0.585334 
0.135831 -0.588489 
0.136612 0.591641 
0.137393 0.59479 
0.138173 -0.597934 
0.138954 0.601076 
0.139735 -0.604213 
0.140515 -0.607347 
0.141296 -0.610478 
0.142077 -0.613604 
0.142857 0.616727 
0.143638 0.619847 
0.144418 0.622962 
0.145199 -0.626074 
0.14598 -0.629182 
0.14676 0.632286 
0.147541 0.635387 
0.148322 -0.638483 
0.149102 0.641576 
0.149883 0.644665 
0.150664 0.64775 
0.151444 -0.650831 
0.152225 0.653908 
0.153005 -0.656982 
0.153786 -0.660051 
0.154567 0.663116 
0.155347 -0.666178 
0.156128 -0.669235 
0.156909 0.672288 
0.157689 -0.675338 
0.15847 -0.678383 
0.159251 -0.681424 
0.160031 -0.684461 
0.160812 0.687494 
0.161593 -0.690523 
0.162373 -0.693548 
0.163154 0.696568 
0.163934 0.699584 
0.164715 -0.702597 
0.165496 -0.705604 
0.166276 0.708608 
0.167057 0.711607 
0.167838 -0.714603 
0.168618 0.717593 
0.169399 0.72058 
0.17018 -0.723562 
0.17096 0.72654 
0.171741 -0.729513 
0.172521 0.732482 
0.173302 -0.735447 
0.174083 0.738407 
0.174863 -0.741363 
0.175644 0.744314 
0.176425 0.747261 
0.177205 -0.750203 
0.177986 -0.753141 
0.178767 -0.756074 
0.179547 0.759003 
0.180328 -0.761927 
0.181109 -0.764847 
0.181889 0.767762 
0.18267 -0.770672 
0.18345 0.773578 
0.184231 0.776479 
0.185012 -0.779375 
0.185792 0.782267 
0.186573 0.785154 
0.187354 0.788036 
0.188134 0.790914 
0.188915 -0.793787 
0.189696 -0.796655 
0.190476 -0.799518 
0.191257 -0.802377 
0.192037 0.80523 
0.192818 0.808079 
0.193599 -0.810923 
0.194379 -0.813762 
