10 5.100000e-05 
20 5.000000e-06 
40 1.800000e-05 
80 2.300000e-05 
160 2.900000e-05 
320 5.600000e-05 
640 1.030000e-04 
1280 2.190000e-04 
2560 4.260000e-04 
5120 8.790000e-04 
10240 1.691000e-03 
20480 3.513000e-03 
40960 6.560000e-03 
81920 1.317800e-02 
